frame,keypoint,X,Y,Z,visible
57,Neck,[10744.62770582],[752.96731122],[1485.58553238],1
57,Head,[10674.65893344],[815.98361642],[1641.46710007],1
57,RShoulder,[10885.31052871],[909.95035771],[1426.3296101],1
57,RElbow,[11085.48632784],[934.23182905],[1189.874212],1
57,RHand,[10898.98908488],[988.06437978],[1022.29649676],1
57,LShoulder,[10645.72194395],[582.0525978],[1456.09161295],1
57,LElbow,[10622.3122446],[511.53909967],[1128.41223651],1
57,LHand,[10420.6626757],[589.4154538],[1254.3136713],1
58,Hips,[10901.52933132],[713.7718879],[968.59427659],1
58,RHip,[10915.62908424],[866.28134738],[962.7440424],1
58,RKnee,[10700.48509629],[848.4952115],[572.28469171],1
58,RAnkle,[10705.09234504],[795.10040108],[138.41883917],1
58,RFoot,[10546.0952463],[855.51997666],[78.30784349],1
58,LHip,[10858.32630899],[558.38741501],[957.90704558],1
58,LKnee,[10987.3647421],[611.18090838],[543.61302221],1
58,LAnkle,[11333.84321668],[463.86593897],[352.68641575],1
58,LFoot,[11421.22725678],[445.95993769],[169.04605904],1
58,Spine,[10820.96782257],[728.20364129],[1231.25856268],1
58,Neck,[10699.59645006],[783.98322658],[1483.74200159],1
58,Head,[10630.13418878],[848.46600473],[1639.816231],1
58,RShoulder,[10841.04578107],[944.83384258],[1423.33174878],1
58,RElbow,[11045.8162514],[966.79233948],[1181.57276351],1
58,RHand,[10858.24126456],[1020.7294395],[1006.26774466],1
58,LShoulder,[10600.2108887],[609.52661977],[1454.58189637],1
58,LElbow,[10576.42687721],[535.17083242],[1120.955232],1
58,LHand,[10367.13815302],[612.97516273],[1250.5742571],1
59,Hips,[10857.88176918],[745.28796869],[968.04523976],1
59,RHip,[10869.73734719],[901.48985558],[961.89631644],1
59,RKnee,[10645.62171053],[881.9759976],[572.5431506],1
59,RAnkle,[10645.30850415],[830.54872661],[134.79529134],1
59,RFoot,[10480.27598525],[891.51247721],[77.19713592],1
59,LHip,[10816.04744577],[585.95420391],[957.37326243],1
59,LKnee,[10949.26260842],[637.54899157],[543.97983924],1
59,LAnkle,[11303.35039751],[488.01291839],[358.02958775],1
59,LFoot,[11394.43721999],[467.89918348],[172.10768024],1
59,Spine,[10776.63109207],[759.0143503],[1229.89990944],1
59,Neck,[10654.5651943],[814.99914195],[1481.8984708],1
59,Head,[10585.60944411],[880.94839304],[1638.16536193],1
59,RShoulder,[10796.78103344],[979.71732746],[1420.33388746],1
59,RElbow,[11006.14617496],[999.35284991],[1173.27131501],1
59,RHand,[10817.49344424],[1053.39449921],[990.23899257],1
59,LShoulder,[10554.69983344],[637.00064175],[1453.07217978],1
59,LElbow,[10530.54150982],[558.80256516],[1113.49822749],1
59,LHand,[10313.61363034],[636.53487167],[1246.83484289],1
60,Hips,[10814.23420704],[776.80404949],[967.49620292],1
60,RHip,[10823.84561014],[936.69836378],[961.04859048],1
60,RKnee,[10590.75832477],[915.45678371],[572.80160949],1
60,RAnkle,[10585.52466325],[865.99705214],[131.17174352],1
60,RFoot,[10414.4567242],[927.50497776],[76.08642836],1
60,LHip,[10773.76858255],[613.52099282],[956.83947928],1
60,LKnee,[10911.16047475],[663.91707475],[544.34665628],1
60,LAnkle,[11272.85757833],[512.15989782],[363.37275976],1
60,LFoot,[11367.6471832],[489.83842927],[175.16930144],1
60,Spine,[10732.29436158],[789.82505931],[1228.5412562],1
60,Neck,[10609.53393854],[846.01505732],[1480.05494001],1
60,Head,[10541.08469944],[913.43078136],[1636.51449287],1
60,RShoulder,[10752.5162858],[1014.60081233],[1417.33602614],1
60,RElbow,[10966.47609853],[1031.91336033],[1164.96986652],1
60,RHand,[10776.74562392],[1086.05955892],[974.21024048],1
60,LShoulder,[10509.18877819],[664.47466372],[1451.5624632],1
60,LElbow,[10484.65614243],[582.43429791],[1106.04122298],1
60,LHand,[10260.08910766],[660.09458061],[1243.09542869],1
61,Hips,[10770.58664489],[808.32013028],[966.94716609],1
61,RHip,[10777.9538731],[971.90687198],[960.20086452],1
61,RKnee,[10535.89493902],[948.93756981],[573.06006839],1
61,RAnkle,[10525.74082236],[901.44537767],[127.5481957],1
61,RFoot,[10348.63746315],[963.4974783],[74.97572079],1
61,LHip,[10731.48971933],[641.08778172],[956.30569613],1
61,LKnee,[10873.05834107],[690.28515794],[544.71347332],1
61,LAnkle,[11242.36475915],[536.30687724],[368.71593176],1
61,LFoot,[11340.85714641],[511.77767506],[178.23092264],1
61,Spine,[10687.95763108],[820.63576831],[1227.18260297],1
61,Neck,[10564.50268278],[877.03097268],[1478.21140922],1
61,Head,[10496.55995478],[945.91316967],[1634.8636238],1
61,RShoulder,[10708.25153816],[1049.48429721],[1414.33816483],1
61,RElbow,[10926.80602209],[1064.47387076],[1156.66841802],1
61,RHand,[10735.9978036],[1118.72461863],[958.18148839],1
61,LShoulder,[10463.67772293],[691.94868569],[1450.05274662],1
61,LElbow,[10438.77077504],[606.06603066],[1098.58421847],1
61,LHand,[10206.56458498],[683.65428955],[1239.35601448],1
62,Hips,[10396.82626197],[911.74612683],[980.95835596],1
62,RHip,[10423.7052808],[1038.08725172],[961.82640369],1
62,RKnee,[10536.00438507],[932.67034644],[549.38137198],1
62,RAnkle,[10702.32764791],[817.72430167],[227.48616098],1
62,RFoot,[10594.6661377],[836.15376847],[53.59214842],1
62,LHip,[10344.52458512],[771.84465616],[992.87064619],1
62,LKnee,[10151.72165914],[935.67296722],[585.81755591],1
62,LAnkle,[10365.41478483],[814.30391853],[246.77336017],1
62,LFoot,[10278.96696749],[818.57610776],[106.8167211],1
62,Spine,[10321.88830572],[951.04668579],[1246.7827029],1
62,Neck,[10188.77365015],[1004.70708048],[1517.60238086],1
62,Head,[10135.0197394],[1036.18222334],[1685.52996204],1
62,RShoulder,[10268.09076915],[1164.60748845],[1456.61495919],1
62,RElbow,[10409.86805981],[1258.03672862],[1217.30291164],1
62,RHand,[10142.0803458],[1198.42903062],[1082.52860917],1
62,LShoulder,[10163.35333207],[812.59438472],[1505.12656021],1
62,LElbow,[10112.67951622],[710.54212898],[1195.31210811],1
62,LHand,[9911.30220286],[779.4992646],[1313.06780856],1
63,Hips,[10340.98675949],[945.91803117],[980.94706684],1
63,RHip,[10366.42510881],[1074.43963312],[961.07002195],1
63,RKnee,[10483.17129152],[964.31380686],[548.75576836],1
63,RAnkle,[10651.27360144],[848.77138574],[227.68741398],1
63,RFoot,[10540.36424642],[866.11383039],[51.73271029],1
63,LHip,[10289.51554546],[803.22252809],[993.70701747],1
63,LKnee,[10088.38586496],[970.13002868],[587.688908],1
63,LAnkle,[10303.6600622],[847.82625272],[247.41553272],1
63,LFoot,[10213.94794237],[851.03595739],[107.12775301],1
63,Spine,[10265.66913882],[985.53589415],[1246.1981119],1
63,Neck,[10131.52885008],[1039.29291263],[1517.28174939],1
63,Head,[10078.78677421],[1070.79882617],[1685.81130594],1
63,RShoulder,[10209.20453344],[1202.45443809],[1455.28921076],1
63,RElbow,[10352.57121694],[1296.54348193],[1211.54744998],1
63,RHand,[10080.90250643],[1232.83137813],[1071.68430967],1
63,LShoulder,[10108.43134579],[843.50948337],[1505.70662319],1
63,LElbow,[10056.44540351],[737.15965815],[1191.70292754],1
63,LHand,[9848.84966112],[805.72865976],[1312.1888725],1
64,Hips,[10285.14725701],[980.08993552],[980.93577772],1
64,RHip,[10309.14493683],[1110.79201453],[960.31364022],1
64,RKnee,[10430.33819796],[995.95726729],[548.13016474],1
64,RAnkle,[10600.21955497],[879.81846981],[227.88866698],1
64,RFoot,[10486.06235515],[896.07389231],[49.87327216],1
64,LHip,[10234.50650581],[834.60040001],[994.54338874],1
64,LKnee,[10025.05007078],[1004.58709013],[589.5602601],1
64,LAnkle,[10241.90533957],[881.34858691],[248.05770527],1
64,LFoot,[10148.92891725],[883.49580703],[107.43878493],1
64,Spine,[10209.44997191],[1020.02510252],[1245.6135209],1
64,Neck,[10074.28405001],[1073.87874477],[1516.96111793],1
64,Head,[10022.55380901],[1105.41542901],[1686.09264983],1
64,RShoulder,[10150.31829773],[1240.30138772],[1453.96346233],1
64,RElbow,[10295.27437407],[1335.05023525],[1205.79198831],1
64,RHand,[10019.72466707],[1267.23372564],[1060.84001016],1
64,LShoulder,[10053.50935952],[874.42458202],[1506.28668616],1
64,LElbow,[10000.2112908],[763.77718733],[1188.09374697],1
64,LHand,[9786.39711937],[831.95805493],[1311.30993644],1
65,Hips,[10229.30775453],[1014.26183986],[980.9244886],1
65,RHip,[10251.86476484],[1147.14439593],[959.55725849],1
65,RKnee,[10377.5051044],[1027.60072771],[547.50456112],1
65,RAnkle,[10549.1655085],[910.86555388],[228.08991998],1
65,RFoot,[10431.76046387],[926.03395423],[48.01383403],1
65,LHip,[10179.49746616],[865.97827194],[995.37976001],1
65,LKnee,[9961.71427661],[1039.04415158],[591.43161219],1
65,LAnkle,[10180.15061694],[914.8709211],[248.69987782],1
65,LFoot,[10083.90989213],[915.95565666],[107.74981684],1
65,Spine,[10153.23080501],[1054.51431088],[1245.0289299],1
65,Neck,[10017.03924993],[1108.46457692],[1516.64048647],1
65,Head,[9966.32084382],[1140.03203184],[1686.37399372],1
65,RShoulder,[10091.43206202],[1278.14833736],[1452.6377139],1
65,RElbow,[10237.9775312],[1373.55698857],[1200.03652664],1
65,RHand,[9958.5468277],[1301.63607316],[1049.99571065],1
65,LShoulder,[9998.58737325],[905.33968067],[1506.86674914],1
65,LElbow,[9943.97717809],[790.39471651],[1184.48456639],1
65,LHand,[9723.94457762],[858.1874501],[1310.43100039],1
66,Hips,[10173.46825205],[1048.4337442],[980.91319948],1
66,RHip,[10194.58459285],[1183.49677733],[958.80087676],1
66,RKnee,[10324.67201085],[1059.24418814],[546.8789575],1
66,RAnkle,[10498.11146203],[941.91263795],[228.29117298],1
66,RFoot,[10377.4585726],[955.99401615],[46.1543959],1
66,LHip,[10124.48842651],[897.35614386],[996.21613128],1
66,LKnee,[9898.37848243],[1073.50121303],[593.30296428],1
66,LAnkle,[10118.39589431],[948.39325529],[249.34205036],1
66,LFoot,[10018.89086701],[948.41550629],[108.06084876],1
66,Spine,[10097.0116381],[1089.00351925],[1244.4443389],1
66,Neck,[9959.79444986],[1143.05040907],[1516.31985501],1
66,Head,[9910.08787863],[1174.64863468],[1686.65533762],1
66,RShoulder,[10032.54582632],[1315.995287],[1451.31196546],1
66,RElbow,[10180.68068833],[1412.06374188],[1194.28106497],1
66,RHand,[9897.36898834],[1336.03842067],[1039.15141114],1
66,LShoulder,[9943.66538698],[936.25477931],[1507.44681211],1
66,LElbow,[9887.74306538],[817.01224568],[1180.87538582],1
66,LHand,[9661.49203587],[884.41684527],[1309.55206433],1
67,Hips,[9785.47637949],[1168.05609132],[963.45228433],1
67,RHip,[9828.13476259],[1298.12454764],[955.90906719],1
67,RKnee,[9802.78521711],[1260.38795998],[518.58901508],1
67,RAnkle,[10155.66406073],[1131.785692],[447.58614538],1
67,RFoot,[10246.21826416],[1083.05171024],[289.26115881],1
67,LHip,[9727.31808284],[1034.75203562],[967.03242103],1
67,LKnee,[9588.44412939],[1192.30798668],[520.38268759],1
67,LAnkle,[9690.99761972],[1210.45559684],[147.00635705],1
67,LFoot,[9542.10997843],[1251.36078638],[79.9876867],1
67,Spine,[9715.17442713],[1188.49349331],[1238.24137079],1
67,Neck,[9610.03566776],[1229.54480783],[1505.69950184],1
67,Head,[9560.54668264],[1246.05816751],[1678.38465266],1
67,RShoulder,[9687.3188729],[1406.47919694],[1453.38808595],1
67,RElbow,[9919.32673156],[1458.47746873],[1261.52141145],1
67,RHand,[9753.56124403],[1487.93311009],[1052.2384789],1
67,LShoulder,[9545.71737174],[1036.57890181],[1476.8114101],1
67,LElbow,[9515.44028454],[1008.33465675],[1125.46882083],1
67,LHand,[9300.108721],[1078.79106924],[1280.85075847],1
68,Hips,[9717.44365692],[1205.36485738],[962.80042435],1
68,RHip,[9759.50505941],[1337.35039655],[955.0742945],1
68,RKnee,[9732.73329414],[1298.25372916],[516.94786136],1
68,RAnkle,[10093.91304615],[1168.66323276],[455.8302672],1
68,RFoot,[10189.09198523],[1116.57619893],[296.39436102],1
68,LHip,[9659.74839795],[1070.02179924],[966.76676356],1
68,LKnee,[9516.05577147],[1229.86150235],[519.50846002],1
68,LAnkle,[9615.82022514],[1252.36757042],[143.86824111],1
68,LFoot,[9461.97529111],[1293.75008009],[79.25674284],1
68,Spine,[9647.00191341],[1225.3688615],[1237.45053075],1
68,Neck,[9542.05276167],[1266.03618886],[1505.00077049],1
68,Head,[9493.54645479],[1282.02542846],[1678.35205398],1
68,RShoulder,[9617.92114998],[1446.25843459],[1452.18721916],1
68,RElbow,[9854.53900943],[1497.27448482],[1258.44560537],1
68,RHand,[9689.3500841],[1526.64856843],[1042.27269315],1
68,LShoulder,[9478.20299642],[1070.0419862],[1476.24556213],1
68,LElbow,[9447.60337992],[1040.99845582],[1119.95817285],1
68,LHand,[9226.68251464],[1111.19301378],[1278.95047105],1
69,Hips,[9649.41093435],[1242.67362344],[962.14856437],1
69,RHip,[9690.87535622],[1376.57624546],[954.23952181],1
69,RKnee,[9662.68137117],[1336.11949835],[515.30670765],1
69,RAnkle,[10032.16203158],[1205.54077352],[464.07438902],1
69,RFoot,[10131.9657063],[1150.10068762],[303.52756323],1
69,LHip,[9592.17871306],[1105.29156285],[966.50110608],1
69,LKnee,[9443.66741355],[1267.41501801],[518.63423246],1
69,LAnkle,[9540.64283055],[1294.27954401],[140.73012516],1
69,LFoot,[9381.84060379],[1336.1393738],[78.52579898],1
69,Spine,[9578.82939968],[1262.24422969],[1236.6596907],1
69,Neck,[9474.06985559],[1302.52756989],[1504.30203914],1
69,Head,[9426.54622693],[1317.9926894],[1678.3194553],1
69,RShoulder,[9548.52342706],[1486.03767223],[1450.98635238],1
69,RElbow,[9789.75128731],[1536.07150091],[1255.36979929],1
69,RHand,[9625.13892416],[1565.36402677],[1032.30690741],1
69,LShoulder,[9410.6886211],[1103.50507059],[1475.67971416],1
69,LElbow,[9379.7664753],[1073.66225488],[1114.44752486],1
69,LHand,[9153.25630829],[1143.59495833],[1277.05018362],1
70,Hips,[9581.37821178],[1279.98238951],[961.49670438],1
70,RHip,[9622.24565303],[1415.80209438],[953.40474912],1
70,RKnee,[9592.6294482],[1373.98526753],[513.66555393],1
70,RAnkle,[9970.41101701],[1242.41831428],[472.31851084],1
70,RFoot,[10074.83942737],[1183.6251763],[310.66076544],1
70,LHip,[9524.60902817],[1140.56132647],[966.2354486],1
70,LKnee,[9371.27905563],[1304.96853368],[517.76000489],1
70,LAnkle,[9465.46543597],[1336.19151759],[137.59200922],1
70,LFoot,[9301.70591647],[1378.52866751],[77.79485511],1
70,Spine,[9510.65688596],[1299.11959788],[1235.86885066],1
70,Neck,[9406.08694951],[1339.01895092],[1503.60330779],1
70,Head,[9359.54599908],[1353.95995035],[1678.28685661],1
70,RShoulder,[9479.12570413],[1525.81690988],[1449.7854856],1
70,RElbow,[9724.96356518],[1574.868517],[1252.29399321],1
70,RHand,[9560.92776423],[1604.07948511],[1022.34112166],1
70,LShoulder,[9343.17424578],[1136.96815499],[1475.1138662],1
70,LElbow,[9311.92957067],[1106.32605395],[1108.93687687],1
70,LHand,[9079.83010193],[1175.99690287],[1275.14989619],1
71,Hips,[9513.34548922],[1317.29115557],[960.8448444],1
71,RHip,[9553.61594984],[1455.02794329],[952.56997644],1
71,RKnee,[9522.57752523],[1411.85103671],[512.02440021],1
71,RAnkle,[9908.66000244],[1279.29585503],[480.56263266],1
71,RFoot,[10017.71314844],[1217.14966499],[317.79396766],1
71,LHip,[9457.03934328],[1175.83109008],[965.96979112],1
71,LKnee,[9298.89069772],[1342.52204934],[516.88577732],1
71,LAnkle,[9390.28804138],[1378.10349117],[134.45389327],1
71,LFoot,[9221.57122915],[1420.91796122],[77.06391125],1
71,Spine,[9442.48437224],[1335.99496607],[1235.07801061],1
71,Neck,[9338.10404343],[1375.51033195],[1502.90457644],1
71,Head,[9292.54577123],[1389.9272113],[1678.25425793],1
71,RShoulder,[9409.72798121],[1565.59614753],[1448.58461882],1
71,RElbow,[9660.17584305],[1613.66553309],[1249.21818713],1
71,RHand,[9496.71660429],[1642.79494345],[1012.37533591],1
71,LShoulder,[9275.65987046],[1170.43123938],[1474.54801823],1
71,LElbow,[9244.09266605],[1138.98985302],[1103.42622888],1
71,LHand,[9006.40389557],[1208.39884741],[1273.24960876],1
72,Hips,[9151.64776925],[1421.04196458],[1047.68430999],1
72,RHip,[9173.78215576],[1564.43175199],[1042.99742613],1
72,RKnee,[8955.2041541],[1536.31992954],[635.1039302],1
72,RAnkle,[8979.147097],[1546.08838842],[202.8518458],1
72,RFoot,[8817.95918357],[1580.79424367],[155.79673926],1
72,LHip,[9114.09682332],[1278.14949903],[1044.72743069],1
72,LKnee,[9254.32316145],[1296.10400271],[623.49940718],1
72,LAnkle,[9504.85409414],[1228.49489794],[298.16397065],1
72,LFoot,[9511.12038195],[1243.11885944],[112.17212711],1
72,Spine,[9091.6544734],[1452.75238151],[1336.12324426],1
72,Neck,[9025.26988206],[1493.7529755],[1603.29688206],1
72,Head,[9000.90081715],[1527.00766941],[1769.07990877],1
72,RShoulder,[9157.62882298],[1613.39311337],[1545.36133368],1
72,RElbow,[9394.2881075],[1612.8270396],[1345.88221039],1
72,RHand,[9255.23934118],[1685.07472258],[1146.8641177],1
72,LShoulder,[8932.8499875],[1325.89409342],[1580.57895628],1
72,LElbow,[8858.10054573],[1252.60508167],[1231.20614826],1
72,LHand,[8698.80505625],[1390.33372184],[1133.44606288],1
73,Hips,[9072.87833824],[1460.77992326],[1050.23122706],1
73,RHip,[9093.77449599],[1606.22338266],[1045.49929854],1
73,RKnee,[8866.9696236],[1577.35200216],[638.02269895],1
73,RAnkle,[8885.66977353],[1591.37186882],[200.64114831],1
73,RFoot,[8719.05720636],[1626.38827823],[156.74635086],1
73,LHip,[9036.45921114],[1315.87063329],[1047.35095003],1
73,LKnee,[9182.95196272],[1330.58742766],[626.55505139],1
73,LAnkle,[9436.61392426],[1263.40467343],[301.12600427],1
73,LFoot,[9444.50173381],[1277.45782837],[112.75150151],1
73,Spine,[9013.14770139],[1492.54832334],[1339.0556407],1
73,Neck,[8948.3349505],[1533.2332707],[1606.29414785],1
73,Head,[8925.68733627],[1566.67173769],[1772.36918551],1
73,RShoulder,[9081.5513389],[1653.4654878],[1547.74263276],1
73,RElbow,[9322.14795239],[1650.17493879],[1346.45299984],1
73,RHand,[9184.54714168],[1723.92049633],[1142.17974645],1
73,LShoulder,[8855.27051206],[1363.81762073],[1583.91040157],1
73,LElbow,[8778.63154392],[1288.22855215],[1230.5687469],1
73,LHand,[8616.81724634],[1428.20275128],[1126.50388386],1
74,Hips,[8994.10890722],[1500.51788194],[1052.77814413],1
74,RHip,[9013.76683622],[1648.01501333],[1048.00117095],1
74,RKnee,[8778.7350931],[1618.38407477],[640.94146769],1
74,RAnkle,[8792.19245005],[1636.65534922],[198.43045083],1
74,RFoot,[8620.15522915],[1671.9823128],[157.69596245],1
74,LHip,[8958.82159895],[1353.59176756],[1049.97446936],1
74,LKnee,[9111.58076399],[1365.07085261],[629.61069561],1
74,LAnkle,[9368.37375438],[1298.31444891],[304.08803789],1
74,LFoot,[9377.88308566],[1311.7967973],[113.33087591],1
74,Spine,[8934.64092937],[1532.34426518],[1341.98803714],1
74,Neck,[8871.40001893],[1572.7135659],[1609.29141364],1
74,Head,[8850.47385539],[1606.33580598],[1775.65846224],1
74,RShoulder,[9005.47385481],[1693.53786222],[1550.12393184],1
74,RElbow,[9250.00779728],[1687.52283798],[1347.0237893],1
74,RHand,[9113.85494217],[1762.76627007],[1137.49537521],1
74,LShoulder,[8777.69103661],[1401.74114803],[1587.24184685],1
74,LElbow,[8699.1625421],[1323.85202263],[1229.93134555],1
74,LHand,[8534.82943642],[1466.07178071],[1119.56170485],1
75,Hips,[8915.33947621],[1540.25584062],[1055.32506119],1
75,RHip,[8933.75917644],[1689.806644],[1050.50304336],1
75,RKnee,[8690.5005626],[1659.41614739],[643.86023644],1
75,RAnkle,[8698.71512657],[1681.93882962],[196.21975335],1
75,RFoot,[8521.25325194],[1717.57634736],[158.64557405],1
75,LHip,[8881.18398676],[1391.31290183],[1052.59798869],1
75,LKnee,[9040.20956526],[1399.55427756],[632.66633983],1
75,LAnkle,[9300.13358449],[1333.22422439],[307.05007151],1
75,LFoot,[9311.26443751],[1346.13576623],[113.91025031],1
75,Spine,[8856.13415736],[1572.14020701],[1344.92043358],1
75,Neck,[8794.46508736],[1612.19386109],[1612.28867943],1
75,Head,[8775.26037451],[1645.99987427],[1778.94773898],1
75,RShoulder,[8929.39637073],[1733.61023664],[1552.50523092],1
75,RElbow,[9177.86764216],[1724.87073717],[1347.59457875],1
75,RHand,[9043.16274267],[1801.61204382],[1132.81100396],1
75,LShoulder,[8700.11156117],[1439.66467534],[1590.57329214],1
75,LElbow,[8619.69354029],[1359.47549311],[1229.2939442],1
75,LHand,[8452.84162651],[1503.94081015],[1112.61952583],1
76,Hips,[8836.5700452],[1579.9937993],[1057.87197826],1
76,RHip,[8853.75151667],[1731.59827468],[1053.00491577],1
76,RKnee,[8602.2660321],[1700.44822001],[646.77900518],1
76,RAnkle,[8605.23780309],[1727.22231002],[194.00905587],1
76,RFoot,[8422.35127474],[1763.17038193],[159.59518564],1
76,LHip,[8803.54637457],[1429.0340361],[1055.22150803],1
76,LKnee,[8968.83836653],[1434.03770251],[635.72198404],1
76,LAnkle,[9231.89341461],[1368.13399987],[310.01210513],1
76,LFoot,[9244.64578937],[1380.47473516],[114.48962471],1
76,Spine,[8777.62738534],[1611.93614885],[1347.85283002],1
76,Neck,[8717.5301558],[1651.67415629],[1615.28594522],1
76,Head,[8700.04689363],[1685.66394256],[1782.23701571],1
76,RShoulder,[8853.31888665],[1773.68261106],[1554.88653],1
76,RElbow,[9105.72748705],[1762.21863636],[1348.16536821],1
76,RHand,[8972.47054317],[1840.45781756],[1128.12663271],1
76,LShoulder,[8622.53208573],[1477.58820265],[1593.90473742],1
76,LElbow,[8540.22453847],[1395.09896359],[1228.65654285],1
76,LHand,[8370.8538166],[1541.80983959],[1105.67734682],1
77,Hips,[8534.69749381],[1656.9959741],[935.50336875],1
77,RHip,[8567.19149547],[1793.7737912],[918.15198454],1
77,RKnee,[8473.95217807],[1729.58274139],[506.94940667],1
77,RAnkle,[8605.01883314],[1612.10524145],[159.64740699],1
77,RFoot,[8447.6575985],[1661.02752922],[82.27660173],1
77,LHip,[8497.26400313],[1525.72114358],[952.22823355],1
77,LKnee,[8339.28510242],[1620.87467927],[512.61881582],1
77,LAnkle,[8646.16304657],[1498.24997172],[452.98277102],1
77,LFoot,[8717.7502503],[1443.72127534],[284.38831476],1
77,Spine,[8495.61802447],[1692.43124793],[1234.14031095],1
77,Neck,[8450.20956611],[1742.47270058],[1519.8116317],1
77,Head,[8418.7126904],[1785.60307125],[1694.342885],1
77,RShoulder,[8537.97623611],[1891.39235514],[1433.24815962],1
77,RElbow,[8600.76493048],[1967.18332485],[1152.34470554],1
77,RHand,[8303.64994831],[2011.63130569],[1049.91197459],1
77,LShoulder,[8391.6316566],[1558.36582126],[1508.5147033],1
77,LElbow,[8427.79354079],[1378.49022324],[1270.40777675],1
77,LHand,[8224.21488202],[1493.9396771],[1093.30440784],1
78,Hips,[8447.79331793],[1698.09265376],[933.4956389],1
78,RHip,[8479.65256155],[1836.30865536],[915.6456514],1
78,RKnee,[8384.25628267],[1770.18100769],[504.66331075],1
78,RAnkle,[8514.94187857],[1651.54022659],[156.26442744],1
78,RFoot,[8353.28448148],[1701.23480862],[80.3724128],1
78,LHip,[8411.28958786],[1565.5922843],[951.00077281],1
78,LKnee,[8247.56157207],[1660.91319135],[511.07448066],1
78,LAnkle,[8559.05424443],[1536.631138],[461.04977359],1
78,LFoot,[8634.34907097],[1479.1142668],[291.14137885],1
78,Spine,[8409.69117855],[1733.71115494],[1232.81962198],1
78,Neck,[8366.33282776],[1783.82415231],[1519.21844491],1
78,Head,[8335.98367372],[1827.46487768],[1694.30744913],1
78,RShoulder,[8453.17470961],[1934.29552903],[1431.10747636],1
78,RElbow,[8512.84328472],[2010.64283652],[1145.75470605],1
78,RHand,[8211.14890147],[2055.30198817],[1042.54655557],1
78,LShoulder,[8308.4618208],[1597.85188655],[1508.61120235],1
78,LElbow,[8347.12268475],[1412.20921247],[1271.31594201],1
78,LHand,[8139.86977471],[1528.68249992],[1086.16421345],1
79,Hips,[8360.88914205],[1739.18933342],[931.48790905],1
79,RHip,[8392.11362763],[1878.84351952],[913.13931827],1
79,RKnee,[8294.56038726],[1810.77927398],[502.37721483],1
79,RAnkle,[8424.86492399],[1690.97521173],[152.8814479],1
79,RFoot,[8258.91136446],[1741.44208803],[78.46822388],1
79,LHip,[8325.31517258],[1605.46342502],[949.77331207],1
79,LKnee,[8155.83804173],[1700.95170343],[509.5301455],1
79,LAnkle,[8471.94544229],[1575.01230427],[469.11677617],1
79,LFoot,[8550.94789163],[1514.50725827],[297.89444294],1
79,Spine,[8323.76433264],[1774.99106195],[1231.498933],1
79,Neck,[8282.45608941],[1825.17560405],[1518.62525812],1
79,Head,[8253.25465704],[1869.32668411],[1694.27201327],1
79,RShoulder,[8368.37318312],[1977.19870292],[1428.9667931],1
79,RElbow,[8424.92163896],[2054.1023482],[1139.16470657],1
79,RHand,[8118.64785462],[2098.97267066],[1035.18113655],1
79,LShoulder,[8225.29198499],[1637.33795184],[1508.7077014],1
79,LElbow,[8266.45182872],[1445.9282017],[1272.22410726],1
79,LHand,[8055.52466741],[1563.42532274],[1079.02401907],1
80,Hips,[8273.98496617],[1780.28601308],[929.48017921],1
80,RHip,[8304.57469372],[1921.37838368],[910.63298514],1
80,RKnee,[8204.86449185],[1851.37754028],[500.09111891],1
80,RAnkle,[8334.78796942],[1730.41019687],[149.49846835],1
80,RFoot,[8164.53824743],[1781.64936743],[76.56403495],1
80,LHip,[8239.34075731],[1645.33456574],[948.54585132],1
80,LKnee,[8064.11451138],[1740.99021552],[507.98581034],1
80,LAnkle,[8384.83664015],[1613.39347054],[477.18377874],1
80,LFoot,[8467.5467123],[1549.90024973],[304.64750703],1
80,Spine,[8237.83748673],[1816.27096895],[1230.17824402],1
80,Neck,[8198.57935105],[1866.52705579],[1518.03207133],1
80,Head,[8170.52564036],[1911.18849055],[1694.2365774],1
80,RShoulder,[8283.57165662],[2020.10187681],[1426.82610985],1
80,RElbow,[8336.99999319],[2097.56185988],[1132.57470708],1
80,RHand,[8026.14680778],[2142.64335314],[1027.81571753],1
80,LShoulder,[8142.12214918],[1676.82401713],[1508.80420045],1
80,LElbow,[8185.78097268],[1479.64719093],[1273.13227252],1
80,LHand,[7971.1795601],[1598.16814556],[1071.88382469],1
81,Hips,[8187.08079029],[1821.38269275],[927.47244936],1
81,RHip,[8217.0357598],[1963.91324784],[908.12665201],1
81,RKnee,[8115.16859644],[1891.97580657],[497.80502299],1
81,RAnkle,[8244.71101484],[1769.84518201],[146.1154888],1
81,RFoot,[8070.16513041],[1821.85664683],[74.65984602],1
81,LHip,[8153.36634204],[1685.20570646],[947.31839058],1
81,LKnee,[7972.39098103],[1781.0287276],[506.44147519],1
81,LAnkle,[8297.72783801],[1651.77463681],[485.25078131],1
81,LFoot,[8384.14553296],[1585.2932412],[311.40057112],1
81,Spine,[8151.91064081],[1857.55087596],[1228.85755504],1
81,Neck,[8114.7026127],[1907.87850753],[1517.43888454],1
81,Head,[8087.79662367],[1953.05029698],[1694.20114153],1
81,RShoulder,[8198.77013012],[2063.00505069],[1424.68542659],1
81,RElbow,[8249.07834743],[2141.02137156],[1125.98470759],1
81,RHand,[7933.64576094],[2186.31403563],[1020.45029851],1
